idUser,idGame,isRecommended,hoursOnRecord,hoursAtReviewTime,purchaseType,datePosted,receivedFree,reviewText,numFoundHelpful,numFoundFunny,numComments
491,52,true,1987.2,1081.4,key,2020-01-24T12:19:50.224Z,true,In praesentium itaque neque qui et in et amet ut. Odio a laboriosam asperiores iste sunt magni ea aut. Ut similique dolore blanditiis eligendi fugiat consequatur at eaque. Ut ut fuga velit voluptas deleniti ullam. Suscipit recusandae aut sint consequatur quis nulla beatae dolorem sed. Quos adipisci aut architecto incidunt. Minima dolores ut ratione. Atque rerum quod laborum aliquid qui quaerat maxime. Aspernatur reiciendis quibusdam. Id tenetur nisi similique quae perferendis aut. Autem rem ut quibusdam adipisci dolorem magni. Ut pariatur voluptatibus aut eveniet autem iusto. Aut voluptas facere perspiciatis adipisci. Minus culpa facilis at quam nisi tempora quidem rerum.,158,584,78
317,52,false,2354.9,1229.2,direct,2020-06-18T00:22:33.225Z,false,Corrupti labore totam voluptatum rerum tempore explicabo. Quidem sapiente quibusdam vel qui vel et expedita dolorem molestiae. Nam suscipit aliquid aut. Id illo voluptas odio. Autem quod quis occaecati quis voluptas sed. Deleniti perferendis sequi dolorem harum nihil sapiente. Qui ad rerum corporis quos. Facilis officiis rerum omnis eius. Natus aperiam doloribus quas et et consequuntur ullam et. Aliquam ea aut omnis magni. Eveniet reiciendis ut. Aliquam et voluptatem qui ut doloribus. Consequatur voluptate dicta et vitae. Sit quia maiores. Quo enim saepe.,576,552,11
602,52,true,3021.6,2435.5,direct,2020-06-11T08:30:56.853Z,false,Commodi et omnis. Sunt sed id beatae. Porro eius in non quia et. Aut qui iste ea veritatis. Blanditiis nihil dolor ab pariatur nam eum non quibusdam porro. Ut odio eligendi qui mollitia. Deleniti sit quae explicabo omnis officia eum sequi aut. Nostrum voluptas qui voluptas minus fuga facere. Aliquid ex adipisci tenetur possimus natus rerum vero. Voluptas repudiandae quasi eum voluptatum non iusto. Nihil voluptas culpa quae sunt. Dignissimos eos odit at facilis est rerum eum fuga voluptates. Quam quia nihil eum. Vitae ratione dolorum quisquam magnam repellat enim nobis.,517,110,66
296,52,false,438.8,159.1,direct,2019-12-21T15:38:17.567Z,true,Voluptatem fugit aut tempora. Est eveniet voluptatum aut consectetur explicabo totam cum est quidem. Dolores voluptas eos sed nisi ab. Eius voluptatem rerum sunt dicta enim sequi veritatis. Nemo dolore earum dolores ab dolore a eum ducimus ut. Distinctio aut ut aut quo.,478,765,96
116,52,true,103.1,24.3,key,2020-06-18T09:02:24.841Z,false,Aut ex aut atque aliquam quo rerum cumque enim neque. Sit nemo quis consectetur et. Ut quod quae. Et nihil accusantium nulla a quia. Minus illo architecto blanditiis qui quo aut velit distinctio. Repudiandae velit quia vitae corrupti quod. A neque sed ut qui explicabo quod eos ut. Quisquam ut aut recusandae temporibus est. Magni sit quis quis neque ipsum. Optio voluptas earum eius et commodi nihil. Molestiae asperiores labore est libero hic velit id autem. Qui amet et voluptatem hic cumque eaque provident vel.,662,177,60
175,52,false,104.5,82.7,key,2020-05-25T04:21:59.995Z,false,Eos deserunt rem aperiam dolorum non explicabo odit libero ut. Asperiores ex iure dolor porro consectetur rem. Tenetur aut doloremque dolores cum ea delectus. Labore ullam ut expedita perferendis voluptates delectus.,696,661,30
711,52,true,1574.7,1205.7,direct,2020-06-04T05:25:07.520Z,false,Quam hic fugiat qui numquam. Quis magni voluptas libero. Sapiente quia non corrupti iure. Nesciunt quasi rem ut tenetur quod.,200,338,0
401,52,false,575,149.3,key,2020-05-19T21:23:51.795Z,false,Non doloribus similique est alias minus est quo quasi. Qui et temporibus consequuntur architecto non consequatur labore veniam beatae. Laboriosam consectetur minus eaque accusamus et neque nihil ut. Et enim rem. Ducimus iure perferendis necessitatibus fugit ea enim. Nam sed laudantium. Tempora adipisci temporibus vel quae reprehenderit. Aliquid ab qui expedita pariatur nulla ipsum voluptatem laborum atque. Qui dolore natus. Quam recusandae voluptatem voluptas. Aut sed cumque sed voluptatum. Est ut voluptas totam vel occaecati sit totam laboriosam corporis. Perferendis laudantium et fuga suscipit voluptatem adipisci occaecati voluptas dolorem. Cumque eum esse harum dolorum consequatur corrupti dolores aliquam. Qui veritatis sit ea sapiente neque occaecati odit blanditiis neque.,8,287,68
413,52,false,3010.5,862.3,key,2020-05-26T23:31:00.666Z,false,Laudantium aut dolorem nisi odio itaque et. Qui exercitationem earum quisquam sint et voluptas vel nulla voluptatibus. Itaque quia ducimus accusamus et. Ut fugit accusamus animi distinctio suscipit veniam perferendis enim sed. Similique quasi possimus. Aspernatur nam facilis aut quas mollitia ab vitae repellat ut. Quia dicta laborum expedita autem. Et magni voluptatem. Explicabo aut ut sint sit dicta ea accusamus. Sit odit qui enim amet vel corporis. Error in molestias deserunt omnis cumque consequatur.,210,670,98
349,53,true,504.6,76.9,key,2020-05-21T00:56:51.744Z,false,Est consequatur enim iusto sed minima praesentium accusantium est voluptatem. Aut eveniet saepe. Perferendis eius officia. Animi laborum laudantium recusandae necessitatibus. Quo sit ullam incidunt. Esse dignissimos minima rerum odit aut. Vel laborum excepturi beatae assumenda. Iure debitis est. Deleniti natus aspernatur aut veniam maxime odit repellendus aut repellendus. At consequatur consequatur velit voluptatum numquam atque aut quis. Nihil voluptatibus et sint voluptates consequatur. Magni deserunt veritatis omnis. Aliquam quia beatae facere dolor tenetur est cupiditate sit tempore. Magni delectus odio error sit et illo doloremque optio. Distinctio vero expedita quos repudiandae sed omnis quas dolores aspernatur. Quo et fuga ut occaecati neque ipsam. Aspernatur ea expedita sit et dignissimos quia.,651,751,33
64,53,true,2324.8,651.9,key,2020-05-20T17:54:52.822Z,false,Totam ut voluptatum aliquid pariatur ex possimus nemo ducimus qui. Iure illo commodi dolor. Qui eum praesentium iure minima. Voluptas sit et doloremque est. Eum qui enim. Suscipit molestiae similique laboriosam iste adipisci alias. Repellendus aspernatur nulla tempore placeat nostrum quia corporis. Suscipit eligendi tempore exercitationem qui iure dolores. Alias et ea dolore unde. Aut dolorem maiores occaecati commodi. Doloribus at sed sunt.,29,622,84
341,53,false,2075.8,1712,key,2020-05-30T07:22:35.322Z,false,Animi sit deserunt libero deleniti mollitia qui. Dolorem ducimus ut quibusdam repudiandae non aperiam. Ut quia quaerat consequuntur eligendi. Est ab neque vero itaque et sit sequi. Sit ab consequatur et autem recusandae non eaque et. Optio commodi non quia. Quis quaerat numquam quo consequatur. Perspiciatis id quidem labore et illum quaerat atque ullam. Voluptas quisquam aut quia consequatur est qui natus explicabo. Rem modi sunt tempore consequatur a nihil ut praesentium est. Dolore optio suscipit corrupti. Earum sunt ut magnam quia ex placeat commodi quo. Perferendis rerum recusandae nulla ipsa qui aut quod.,329,421,90
188,53,false,124.8,98.3,key,2019-09-09T02:01:25.885Z,false,Hic non dolorem. Suscipit sint est eum laboriosam repellendus non fugiat dicta enim. Facilis molestiae et sit distinctio fugiat consequuntur mollitia nisi doloremque. Accusamus expedita possimus quis fuga. Ab et consequatur maiores sed illum praesentium iusto ut hic. Repellendus deleniti qui nulla repellat. Incidunt rerum consequuntur neque. Id unde minima magnam. Similique ut odit. Accusantium autem iusto id. Ex consequuntur pariatur nisi. Dolorem voluptas eaque ut et. Quos magni eligendi nisi deleniti est.,427,718,86
740,53,false,434.5,44,key,2019-12-28T22:03:17.550Z,false,Harum ducimus exercitationem. Alias temporibus consequuntur deleniti consequatur. Consequatur eius cupiditate dolore ab dolorum porro provident maxime. Nam et molestiae ex repudiandae. Veritatis ut aut delectus consequatur voluptatem eum. Sit eligendi et fuga magnam blanditiis.,686,771,12
338,53,true,665,203.9,key,2020-05-21T13:00:14.938Z,false,Aut ut ut ut omnis. Et expedita voluptas et. Qui sed ab et doloremque. Et impedit quia accusantium quia. Natus quis unde qui ullam eum nisi facilis. Laborum rerum debitis voluptate et beatae ipsam consequatur accusantium enim. Voluptatem similique reiciendis nam dolores et. Animi sit quia molestiae accusantium voluptatem omnis. Error beatae sapiente nemo. Itaque deserunt placeat aspernatur sint quis ut neque aspernatur in. Aut quisquam libero iusto et. Totam quaerat corporis atque non. Repudiandae nihil omnis quaerat dolorum dicta. Sit sapiente porro harum et quo in. Est expedita voluptatem.,502,601,49
466,53,true,2846.5,2038.3,key,2020-06-16T15:34:30.157Z,false,Commodi totam ratione voluptatem. Harum id et perspiciatis deleniti eligendi dicta. Accusantium qui dolore quae et dolor quod est dolore deserunt. Optio quia dolor voluptatem iste consequatur expedita.,252,732,62
120,53,false,41.9,19.8,key,2020-06-17T12:54:55.081Z,false,Sapiente et voluptate ut et quos explicabo fuga vero numquam. Autem in ratione enim accusamus earum nemo dolorem ut. Nihil omnis ut earum neque ea nihil sint id earum.,621,555,8
523,53,true,442.7,312.5,direct,2019-09-27T12:08:28.165Z,false,Suscipit voluptatem nisi voluptatem facere velit et placeat doloribus. Incidunt sit beatae corrupti voluptas. Et voluptatem sint eos et in corporis quidem odit voluptatibus. Quos et ullam omnis omnis harum. Cupiditate sequi tenetur voluptatem enim.,458,339,12
562,53,false,2442.9,870.5,key,2020-05-30T02:49:09.005Z,false,Distinctio quis in omnis voluptatem nihil libero vel perferendis. Dolorem a dolor est sapiente et officia. Tenetur amet nihil tenetur suscipit id voluptate. Aspernatur quaerat ut. Quos non minima odio soluta voluptatibus dolores quod expedita eaque. Quis consectetur qui blanditiis dignissimos incidunt tenetur necessitatibus aliquid omnis. Quisquam incidunt fugit officia eum autem non eum accusamus. Dolorum odit et et velit eius nisi quo. Aut est nihil consectetur. Quia repudiandae consectetur porro aut. Vel dolor unde omnis velit. Perferendis natus numquam voluptatem ullam neque doloremque dicta quaerat nesciunt. In non quia nobis asperiores qui.,24,556,90
647,54,true,1434.8,414.3,direct,2019-09-29T21:17:33.857Z,true,Ea expedita et perferendis. Quia quos deserunt nam ut voluptatibus et. Est saepe ut fuga ut et expedita quam odit sit.,708,202,79
228,54,true,2496.5,1292.6,direct,2020-06-13T06:42:27.347Z,false,Et voluptas saepe nisi. Omnis atque nesciunt aut enim consequatur dignissimos et omnis. Reiciendis provident consequatur et reiciendis aut quisquam. Et ea rerum ea est dignissimos libero qui. Impedit rerum adipisci et id omnis id. Impedit iste unde. Autem pariatur a. Ducimus sit et enim. Ex quo placeat veniam ipsam. Tempore cupiditate eum. Minus magni dolor velit sapiente ex quidem unde nemo deleniti. Deleniti totam cumque nemo est rerum a. Sunt id dolores eveniet. Blanditiis nihil ut laudantium modi et et.,649,15,38
2,54,false,1696.2,725.2,key,2020-05-30T12:39:39.613Z,false,Qui sit aut ratione. Quam ut recusandae eius. Ipsum et ut placeat doloribus rem dicta voluptas consequatur. Delectus nobis enim facilis laudantium. Tempore omnis non sint. Cum cumque quis. Nihil quasi omnis et id velit neque eius sequi. Minus quo aut. Ut reiciendis sunt qui voluptas assumenda placeat dolore enim enim. Voluptas aut excepturi ipsum autem praesentium qui eum id qui. In rerum vitae at quisquam saepe. Itaque dolorem hic unde est est unde illo et minus. Voluptatem aut reprehenderit ducimus adipisci qui suscipit tempora molestiae.,197,346,35
524,54,true,2659.7,357.4,key,2020-01-06T10:02:56.740Z,false,Est reprehenderit asperiores magni. Voluptatem ab atque eum dolores pariatur. Qui odit delectus dolor. Similique rerum possimus itaque. Et qui dolor quaerat debitis at aut blanditiis nostrum qui. Minima et maiores suscipit facilis ut. Non rerum placeat qui iure voluptatem molestiae numquam libero. Asperiores quia qui. Et corporis aspernatur ipsam. Ad ut reprehenderit rerum. Omnis corporis non explicabo laborum nam et. Dicta ratione explicabo occaecati deserunt sit dolorum et quisquam eum. Natus animi debitis similique perferendis quae eaque.,753,726,41
387,54,false,2705.5,2022.4,direct,2020-05-23T04:14:50.653Z,false,Laudantium praesentium et omnis mollitia nemo nam voluptatum. Aut est ut deleniti facere optio ut velit earum. Maiores hic est. Sit qui voluptas aut consequatur reiciendis. Optio et qui natus perferendis rerum consequatur ut officiis. Omnis quibusdam autem rerum nobis eos perspiciatis.,282,206,12
583,54,false,1104.1,49.5,key,2020-05-23T14:55:44.289Z,false,Occaecati eum rerum quae sed. Dolorem vero quaerat rerum aperiam assumenda quia quod. Voluptate ea aut unde aut doloremque ea. Ratione laborum nam maiores voluptas dicta est cumque sint.,430,333,30
266,54,false,3759.2,336.4,direct,2020-06-05T00:06:38.623Z,false,Dolores omnis totam tempora ut earum doloremque doloremque nobis. Minima facilis quo. Ut ut maiores qui quis amet et eum dolorem.,609,646,75
197,54,true,780.7,312.4,key,2020-05-30T15:40:55.177Z,false,Consequuntur in doloribus eum facere consequatur est rerum occaecati. Sed provident cumque reprehenderit dignissimos sit sequi praesentium velit enim. Odio molestiae porro vel voluptatem. Velit commodi consequatur est. Quasi perspiciatis commodi harum quia magni autem vel. In quod placeat minus quibusdam nam dicta. Quo quis quidem soluta aut quas omnis. Velit totam in alias asperiores quos odio nisi. Doloremque ab quo cupiditate qui. Modi quae nisi non eum hic totam. Qui qui voluptas non officiis voluptas minima ratione et et. Esse deserunt voluptatem voluptatem at neque inventore aperiam. Enim aut ea quia est temporibus aut distinctio. Quidem qui tempora quis et ut molestiae sed enim.,455,335,71
472,54,true,1729.2,786.1,key,2020-05-21T18:57:34.425Z,false,Voluptas provident quo consectetur laudantium consequatur ea in. Natus saepe nihil assumenda accusantium rerum rem sint. Laborum magnam et eos est unde. Nostrum odio quia. Officia dicta quia ab et. Totam rerum temporibus molestiae. Aliquam nostrum cupiditate illum dolor. Veritatis quia ducimus fugit explicabo tempore nostrum voluptas nihil. Quibusdam ipsum necessitatibus ad ab ullam qui et rerum aperiam. Aliquid perspiciatis odio sed unde. Labore consectetur quod eos asperiores repellat et non odio consequuntur. Occaecati consequatur sapiente unde. Ea tenetur dignissimos. Voluptatem amet aut doloribus dolorum voluptatem quia maxime dolorem.,610,229,99
230,54,false,1705.1,1294.5,key,2020-05-30T17:38:19.933Z,false,Animi modi nesciunt sed error temporibus modi sequi et. Possimus consequatur aspernatur voluptate. Sit cupiditate ipsa labore placeat adipisci nulla. Iure aspernatur quaerat animi quis ducimus debitis autem possimus. Numquam maiores nostrum exercitationem cum commodi animi eum ab. Corporis non quam dignissimos libero modi qui. Corporis laudantium ipsa dolores qui deleniti amet et neque. Id voluptatibus aut est distinctio rerum vero consequuntur. Ipsam dicta ullam quo est enim aperiam. In voluptatem ut perspiciatis. Voluptates velit sit distinctio aut debitis deserunt. Voluptatum voluptatem quo rerum mollitia architecto vero. Unde facilis aut et doloremque incidunt quidem non. Eius et dolor. Iusto quos impedit et atque sequi commodi sed.,445,402,48
113,55,true,245.4,145.3,direct,2020-02-15T05:53:43.203Z,true,Sed aut ut quis doloremque corporis libero magnam quia pariatur. Distinctio odit ab laboriosam ut. Mollitia quae vitae perferendis ipsam aliquam totam natus et ut. Deleniti impedit incidunt architecto quidem dolor est. Tempore at sed nihil laboriosam expedita. Voluptatum quisquam voluptas iste ad voluptas est nihil et aperiam. Fuga eos aliquid ipsam pariatur et facere voluptas iure neque. Nemo non nihil voluptatum eveniet sequi. Molestiae est neque occaecati expedita repudiandae. Recusandae pariatur exercitationem velit eum et. Mollitia amet vel ducimus corrupti natus et consequatur. Sunt ut nobis rerum sapiente porro. Accusamus est quibusdam accusantium. Omnis nostrum repellat facere dolorum asperiores ut ullam nam.,475,458,10
556,55,true,3319.2,2059.5,key,2020-06-07T00:39:09.940Z,false,Sed sit inventore voluptatem corporis iste rerum rem et. Quo dicta dolor. Velit ipsum ut magnam.,338,767,45
675,55,false,2734.3,1276.3,key,2020-05-19T20:38:45.036Z,false,Laboriosam minus quis et rerum et fuga doloribus quidem sapiente. Perspiciatis magnam et occaecati adipisci. Consequuntur reprehenderit nihil hic aut ab corrupti. Quibusdam ut dignissimos aut ut vel nam occaecati porro. Magnam voluptatibus ullam. Fuga distinctio quis eos a ut saepe. Possimus officia aut sed id perspiciatis aperiam voluptatem dicta. Cumque cum at autem aut aut quae. Sed tempore explicabo numquam. Explicabo omnis molestiae. Cum et aspernatur qui pariatur amet deserunt quisquam dolor. Unde reiciendis esse. Temporibus magni numquam explicabo a commodi vero et tempora at.,778,217,89
89,55,true,3468.3,749.2,key,2020-05-30T17:05:01.476Z,false,Provident eos quibusdam fugiat. Ea est ad nesciunt velit aut recusandae qui. Illum qui error doloribus. Repellendus et in illum accusantium. Occaecati quas temporibus illo qui et voluptatem. Quibusdam nihil sed eveniet placeat quam reiciendis.,670,313,98
282,55,true,904.5,409.5,direct,2020-06-15T03:56:34.424Z,true,Rem deserunt ad consequatur et quibusdam iure quidem dolores quis. Totam aliquam distinctio commodi. Quo rerum qui earum est. Est magni iure sit similique corrupti dignissimos nobis quidem. Eos in consectetur rerum repellat. Consectetur odio laboriosam accusamus unde. Sint dignissimos quo. Consequatur explicabo et deserunt. Modi aut cumque fugit dolores. Quisquam modi neque esse aliquid officiis itaque fugiat reiciendis eos. Dolorem rem et aut impedit odio. Adipisci ducimus maxime sed.,597,344,9
127,55,true,3580.7,1601.4,direct,2020-06-03T00:20:54.052Z,false,Dolores labore aut nihil facere. Doloribus ab qui quisquam molestiae. Molestias quam quia impedit quia. Ut neque est. Neque id explicabo fugiat pariatur at. Eius eos et porro. Quia ab aut et modi ad. Qui incidunt sed illo dolorem cumque non dolore. Quis ex commodi. Et accusamus dicta occaecati dolorem veniam iusto ducimus atque. Veritatis qui eligendi saepe quia cupiditate reprehenderit sed soluta laudantium. Ducimus debitis libero cumque totam eveniet. Sit consectetur sint.,568,488,18
468,55,true,2184.5,770.8,key,2020-06-14T13:54:15.615Z,false,Aspernatur reiciendis eveniet veniam. Occaecati voluptatibus quidem architecto sed non repellat corporis. At soluta ut. Eum et consequatur corrupti corporis et. Cumque minus aperiam. Nihil quo qui et sequi. Pariatur reiciendis non consequatur nihil est est. Perspiciatis ea dolores est autem quidem non quia. Aut rerum molestiae exercitationem. Porro ullam nemo eum soluta architecto sequi.,770,277,9
380,55,true,353.5,189.4,key,2020-06-16T17:54:46.915Z,true,Voluptatem eius ratione voluptatem qui cum et quia et. A sit necessitatibus vel. Labore et repudiandae expedita dolorem maxime vel occaecati aperiam quos. Non consequatur vero corporis incidunt accusantium amet illo officiis accusantium. Vitae rerum iste provident soluta. Doloremque quia tempore. Dolor numquam vitae laborum sapiente sit aliquid. Aut repudiandae rerum repellendus qui quod accusamus omnis facilis optio. Qui repellat laborum ut consectetur nam eaque sed quibusdam. Eum quia perferendis enim.,529,709,58
137,55,true,1872.7,172.3,key,2020-05-20T12:11:16.389Z,true,Incidunt eius ipsum et animi dolores voluptatibus sunt est. Commodi rerum voluptates autem. Autem vero similique blanditiis et alias vero dignissimos. Quia molestias iure repudiandae quam. Consequatur repellat eos asperiores ea nemo dolores.,257,490,2
288,55,false,761.2,84.6,direct,2020-05-23T17:28:40.754Z,true,Aut ab similique voluptas. Assumenda fuga sunt ut corporis laudantium consequatur modi. Magnam ut nesciunt enim expedita molestias voluptatem qui. Omnis consectetur repudiandae corrupti quaerat et ullam. Quod cumque sed amet omnis placeat placeat aspernatur ea adipisci. Consequatur molestias porro. Odio iusto error qui veritatis fugiat repellendus tempora consequuntur. Saepe perferendis sed omnis tempore itaque sed ut ratione. Et et sed. Eveniet atque occaecati et. Ipsum sint laudantium.,515,414,29
662,56,false,602.9,246.4,direct,2020-05-23T22:12:02.791Z,false,Est natus autem. Aut libero deleniti quia accusamus architecto. Veniam consequatur aliquam voluptas natus recusandae aut dignissimos provident tempora. Deleniti magnam eum sunt qui nemo voluptatibus cum ipsa ipsum. Libero reprehenderit ut rerum est.,132,796,48
407,56,false,434.1,265.9,direct,2020-05-31T20:36:58.958Z,false,Sint ad placeat non sequi rerum cupiditate sequi sequi. Sed praesentium aut. Sequi aspernatur ipsa omnis alias. Et praesentium ut exercitationem odit officiis praesentium. Ea veniam labore qui neque. Vel eligendi laudantium culpa facilis. Quas rem natus maiores deleniti quod. Dolorem rem aut deleniti ut fuga et. Omnis assumenda et sint facere enim minus. Dolores aut quae tenetur earum. Facere accusamus qui sunt alias ut et quisquam. Enim voluptas dolorem enim et sit ab incidunt quo sint.,361,564,99
373,56,true,3039.1,1734.6,direct,2020-06-09T14:43:40.754Z,false,Quasi tempora quis. Laborum at voluptatem autem quaerat sint hic. Quisquam error provident ut modi quidem repudiandae quaerat reiciendis aperiam. Ratione qui culpa nesciunt consequatur aut culpa est quasi.,589,127,40
486,56,false,1108.3,1084,key,2020-06-12T18:50:53.978Z,false,Eos quisquam consequatur repudiandae asperiores iste sunt occaecati quidem. Consequatur quis aliquam minima nisi sit. Cumque nam et a consequatur eum deleniti odit. Reiciendis voluptatem officia.,680,192,6
489,56,false,3301.6,1832.8,key,2020-06-07T11:46:57.685Z,false,Optio officia quam natus officia. Sed et dolores. Impedit nesciunt quia. Non tempore nesciunt ut sed. Nihil dolores ut quos officiis explicabo est repellendus. Dolorem possimus ut aut voluptatem esse dolore voluptas qui tempore. Hic et aperiam rerum voluptate nobis nulla tempora quasi. Placeat quidem quisquam quam sint hic in repudiandae. Magni occaecati fugiat consequatur nemo ipsa expedita voluptas. Ipsum et rerum quasi vero mollitia id sapiente ea corporis. Porro dolor cupiditate ea cum dolore quo magni. In sed soluta. Corrupti occaecati reprehenderit accusantium non ut ea ab. Blanditiis iure ut.,598,185,92
229,56,false,2581.5,996.9,key,2020-06-03T18:16:43.156Z,false,Quam quae accusantium commodi ad. Est sit impedit iure similique quis et ea. Temporibus et necessitatibus ut fugiat rerum.,462,716,22
316,56,true,482.4,299.6,key,2020-01-01T01:17:09.101Z,false,Quos consequatur omnis est illo fuga. Magnam accusamus necessitatibus minima ut occaecati maxime et. Sunt libero distinctio rerum aut. Officia aut facere dolores. Consequuntur molestiae molestiae ut. Ullam repudiandae soluta autem autem quis ut dolorem modi. Nisi quae consectetur beatae qui. Ipsa aperiam et. Qui unde maxime nisi illo sunt. Est eaque sapiente officia optio. Consequatur suscipit corporis perferendis. Officia consequatur beatae. Magni modi accusamus non vitae maxime natus repellat. Possimus eius iusto voluptatem distinctio iusto qui et occaecati.,82,284,64
119,56,true,2873.7,2059.4,direct,2020-05-05T08:54:09.152Z,false,Ea corrupti quaerat porro adipisci ullam vero error est. Hic maiores ad exercitationem officiis. Quo modi sit et. Earum sed assumenda aut autem tempora sint maiores molestiae aliquid.,753,399,0
620,56,true,1410.4,146.4,direct,2020-06-17T04:51:59.204Z,false,Consectetur praesentium repudiandae adipisci voluptatibus et ut eos ut. Voluptatem eum ipsum et dolorem voluptas. Provident officiis nulla vel inventore voluptas et perferendis ipsum. Et quisquam vitae aut consequuntur. Odio ut reiciendis et.,598,513,19
632,56,true,1748.9,1289.7,key,2020-06-11T03:10:13.461Z,false,Doloribus minima recusandae. Excepturi adipisci voluptatem voluptas pariatur perferendis qui et dolore. Sit aut qui expedita. Dolor et sint eius.,312,289,70
70,57,false,806.4,576.4,key,2020-05-22T18:36:28.279Z,false,Ducimus nostrum beatae. Consectetur ratione aut consequatur. Cum quo fugiat magni deleniti. Aut sint aut non quia voluptatibus corrupti odit. Aut nobis dicta eius quia earum.,197,788,41
250,57,true,46.3,22.6,direct,2020-06-12T11:05:43.340Z,false,Incidunt cupiditate et fugit. Dolor vero animi qui. Qui natus et in id ducimus sit. Consequatur quam voluptatem. Saepe tempora quia.,624,421,80
181,57,false,2770.9,2418.1,direct,2020-06-12T17:05:09.973Z,false,Dolor suscipit voluptate iure est non consequuntur provident corporis vitae. Esse optio odio et excepturi. Odit perspiciatis accusantium similique debitis non et laudantium. Excepturi dolor consequatur dolor sint in sed molestias aut. Sed sint animi assumenda. Est tempora non fugiat facere eos tempore excepturi. Aspernatur quae corporis non libero. Dolores eum autem molestiae cumque. Et voluptatem voluptates qui animi sint eveniet doloribus debitis est. Maiores quis quod aut quia molestias et repellat.,760,187,96
637,57,true,2309.5,552.4,key,2020-05-26T01:15:43.258Z,true,Commodi quo quia rerum non eius ab earum impedit aut. Autem cumque quos autem. Nihil sapiente non corrupti harum ipsam et qui.,113,58,69
595,57,false,1037.3,8.8,key,2020-05-22T20:21:25.935Z,false,Qui delectus neque sit et omnis. Nihil vel ullam. Neque voluptas atque praesentium quam sit et est natus enim.,693,465,88
732,57,true,888,411,direct,2020-06-04T21:39:27.483Z,false,Culpa molestiae doloremque et id suscipit. Assumenda nihil aut est pariatur voluptatem autem sapiente ut. Vel omnis dolores nesciunt velit sit est quis non.,158,620,59
678,57,false,2992,666.2,direct,2020-05-31T12:17:54.929Z,false,Distinctio aut voluptas. Pariatur illo est ea necessitatibus. Impedit consequatur voluptate rerum aut asperiores vero. Ducimus facilis corporis temporibus quia soluta.,2,304,21
445,57,false,3839.6,1801,direct,2020-02-05T23:42:08.515Z,false,Eos id saepe eius. Officiis reiciendis mollitia. Repudiandae ducimus ex quis qui omnis repellendus. Perferendis nemo totam eos minima. Maxime quas perspiciatis. At labore harum aut et nisi quo. Omnis aut corrupti et non sint at autem consequuntur. Porro fuga et et et accusantium libero sed tempore. Ut in tenetur qui nisi quas non minima dolorem et. Soluta non itaque nulla quos quis sint id. Vel aut tenetur quia omnis voluptatibus et molestiae. Debitis architecto voluptate est.,341,573,35
54,57,false,2796.3,1963.3,key,2020-06-11T20:43:58.863Z,true,Quisquam est temporibus quo eius. Quod eos sequi tempore itaque temporibus necessitatibus. Aut voluptates voluptas qui quia laborum perferendis. Ab optio dolorum error cumque occaecati. Vero ipsa vitae et veritatis nihil nemo ut non sint.,609,209,89
744,57,true,287.9,114.4,key,2020-06-09T14:00:14.919Z,false,Commodi molestias et quibusdam accusamus repellendus vitae illo eius dolores. Totam velit est cumque maiores odio ab. Ratione a totam rerum dolorum maiores. Unde modi eveniet quod ullam eos omnis optio. At expedita laborum. Nisi debitis omnis rem.,321,536,16
148,58,true,542.6,227.7,direct,2020-06-15T17:11:33.685Z,false,Ut nulla nobis praesentium repudiandae odit dolorem. Quis tenetur in. Dolor qui exercitationem dolor quia facilis sed labore quia. Officia aut molestiae nostrum mollitia. Error et minus iste aperiam. Ipsam fugit laudantium ut quo iste ut.,5,333,26
62,58,false,3886.8,158.2,direct,2020-06-02T13:30:34.329Z,false,Minus quis sed maiores nemo totam maiores architecto autem quia. Non exercitationem ab modi optio est eum. Itaque nisi consequatur inventore inventore non dolorem doloremque veniam. Beatae et suscipit. Et neque omnis voluptatem et aut et. Eligendi saepe sed id laborum enim. Et minus quibusdam ut et eos omnis et ratione sit. Sit sit neque et fugit ad cum nesciunt labore pariatur. Quia qui quasi. Quia aut eum eveniet praesentium tenetur est repudiandae. Expedita minus itaque excepturi et maxime saepe voluptate. Ut libero veniam aperiam provident aut est aperiam cumque. Optio nulla corrupti in rerum pariatur natus ut dolor cupiditate. Sed necessitatibus quo doloremque possimus optio officiis corrupti fuga debitis. Vitae quia et id.,180,226,20
731,58,true,25.9,0.3,direct,2019-10-11T00:48:34.622Z,false,Enim aut corrupti nesciunt. Eos incidunt enim animi qui accusantium veritatis quasi magnam vel. Dicta delectus vel ipsa beatae aut ex id ratione facilis.,321,178,40
611,58,true,2924.6,1461.1,direct,2019-12-19T12:31:22.581Z,false,Distinctio vel eos rem. Molestiae assumenda non quis molestiae ad aut. Iure blanditiis dolores voluptatem ullam quos sed. Temporibus non esse odit rem qui aliquid rerum. Qui qui et accusantium atque modi et dicta maxime. Rerum enim neque suscipit. Illo modi perspiciatis voluptatibus ab. Nostrum laboriosam quo ab est eaque praesentium placeat aut. Natus aspernatur quidem aut. Velit voluptatem dolorem et totam quia recusandae harum consequuntur rem. Vel porro velit. Et assumenda aliquam officia qui consequuntur et ut autem. Fugiat dolores possimus reprehenderit eum. Eligendi id recusandae quia velit vel aut.,44,656,74
